Zafra-Semana,Ingenio,Zafra,Semana,CAÑA CONTRATADA CORTE MANUAL (TON),CAÑA CONTRATADA COSECHA MEC (TON),CAÑA DE OTROS INGENIOS (TON),CAÑA LIBRE (NO CONTRATADA) (TON),CAÑA MOLIDA BRUTA TOTAL (TON),CAÑA UTILIZADA PARA SEMILLA (TON),CAÑA ENVIADA A OTROS INGENIOS (TON),CAÑA DESTINADA A OTROS FINES (TON),TOTAL CAÑA COSECHADA (TON),TOTAL CAÑA COSECHADA (HA),CAÑA MOLIDA NO PROGRAMADA (TON)
201830,Huixtla,2018,30,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201831,Huixtla,2018,31,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201832,Huixtla,2018,32,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201833,Huixtla,2018,33,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201834,Huixtla,2018,34,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201835,Huixtla,2018,35,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201836,Huixtla,2018,36,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201837,Huixtla,2018,37,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201838,Huixtla,2018,38,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201839,Huixtla,2018,39,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201840,Huixtla,2018,40,485248.41,549973.86,0,0,1035222.27,20757.43,0,0,1055979.7,14349.76,0
201810,Quesería,2018,10,43996.07,15370.22,0,0,59366.29,0,0,0,59366.29,0,0
201811,Quesería,2018,11,71044.7,21508.61,0,0,92553.31,0,0,0,92553.31,979.484,0
201812,Quesería,2018,12,102656.78,30203.95,0,0,132860.73,0,0,0,132860.73,1441.356,0
201813,Quesería,2018,13,144839.9,40291.03,0,0,185130.93,0,0,0,185130.93,2061.397,0
201814,Quesería,2018,14,182358.85,48706.75,0,0,231065.6,0,0,0,231065.6,2549.832,0
201815,Quesería,2018,15,229248.52,83472.68,0,0,312721.2,6909.89,0,0,319631.09,4774.694,0
201816,Quesería,2018,16,270085.305,91898.04,0,0,361983.345,7332.48,0,0,369315.825,5103.574,0
201817,Quesería,2018,17,310622.251,101584.28,0,0,412206.531,8239.45,0,0,420445.981,5809.598,0
201818,Quesería,2018,18,352635.661,107108.63,0,0,459744.291,8280.447,0,0,468024.738,6543.304,0
201819,Quesería,2018,19,394884.121,111801.39,0,0,506685.511,8280.447,0,0,514965.958,7331.62,0
201820,Quesería,2018,20,433260.651,121788.1,0,0,555048.751,8452.477,0,0,563501.228,8128.257,0
201821,Quesería,2018,21,472232.721,126906.06,0,0,599138.781,8452.477,0,0,607591.258,8935.565,0
201822,Quesería,2018,22,511059.981,131453.52,0,0,642513.501,9597.792,0,0,652111.293,9649.959,0
201823,Quesería,2018,23,548020.931,139449.89,0,0,687470.821,9597.792,0,0,697068.613,10451.181,0
201824,Quesería,2018,24,583561.111,144910.37,0,0,728471.481,10496.377,0,0,738967.858,11152.12,0
201825,Quesería,2018,25,620307.821,148796.52,0,0,769104.341,11031.302,0,0,780135.643,11901.268,0
201826,Quesería,2018,26,653683.691,155325.44,0,0,809009.131,11379.662,0,0,820388.793,12612.778,0
201827,Quesería,2018,27,683275.331,161317.38,0,0,844592.711,11379.662,0,0,855972.373,13277.071,0
201828,Quesería,2018,28,715955.951,164104.96,0,0,880060.911,11379.662,0,0,891440.573,13893.738,0
201829,Quesería,2018,29,748891.011,166621.24,0,0,915512.251,11379.662,0,0,926891.913,14537.414,0
201830,Quesería,2018,30,777246.761,173112.51,0,0,950359.271,11379.662,0,0,961738.933,15133.579,0
201831,Quesería,2018,31,781956.221,174248.37,0,0,956204.591,11379.662,0,0,967584.253,15452.47,0
201832,Quesería,2018,32,781956.221,174248.37,0,0,956204.591,11379.662,0,0,967584.253,15452.47,0
201833,Quesería,2018,33,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201834,Quesería,2018,34,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201835,Quesería,2018,35,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201836,Quesería,2018,36,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201837,Quesería,2018,37,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201838,Quesería,2018,38,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201839,Quesería,2018,39,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201840,Quesería,2018,40,781956.221,174248.37,0,0,956204.591,13197.907,0,0,969402.498,15481.508,0
201812,Bellavista,2018,12,35343.9,2169.7,0,1554.4,39068,622.5,0,0,39690.5,441.375,894.45
201813,Bellavista,2018,13,64445.7,4348.1,0,2454.2,71248,622.5,0,0,71870.5,783.349,2200.08
201814,Bellavista,2018,14,91517.9,6108.1,0,4442,102068,622.5,0,0,102690.5,1108.594,3624.73
201815,Bellavista,2018,15,101295.8,13499.6,0,7005.6,121801,1887.86,0,9124.43,132813.29,1632.941,21326.2
201816,Bellavista,2018,16,120613.2,17010.3,0,10296.5,147920,1936.22,0,9483.43,159339.65,1969.841,27109.45
201817,Bellavista,2018,17,120613.2,17010.3,0,10296.5,147920,1936.22,0,9483.43,159339.65,1969.841,27109.45
201818,Bellavista,2018,18,168990.5,22952.5,0,11977,203920,2354.43,0,12945.2,219219.63,2666.536,39085.09
201819,Bellavista,2018,19,168990.5,22952.5,0,11977,203920,2354.43,0,12945.2,219219.63,2666.536,39085.09
201820,Bellavista,2018,20,215385.6,27885,0,14779.4,258050,2610.24,0,18584.13,279244.37,3319.123,43935.7
201821,Bellavista,2018,21,239433.09,29864.65,0,15992.26,285290,2628.1,0,23282.46,311200.56,3671.104,48814.45
201822,Bellavista,2018,22,265337.55,31564.17,0,17548.28,314450,3269.99,0,26560,344279.99,4072.857,54122.05
201823,Bellavista,2018,23,289180.55,32896.77,0,20802.68,342880,4106.76,0,40586,387572.76,4646.332,59653.3
201824,Bellavista,2018,24,312444.8,34972.5,0,23712.7,371130,4106.76,0,42386,417622.76,5017.023,62447.19
201825,Bellavista,2018,25,333645.7,38648.4,0,24875.9,397170,4106.76,0,43422,444698.76,5400.642,67248.14
201826,Bellavista,2018,26,355095.3,40783.2,0,26851.5,422730,4656.41,0,46182,473568.41,5777.623,70638.59
201827,Bellavista,2018,27,375451.3,44390.8,0,29042.9,448885,4986.21,0,46332,500203.21,6101.466,74239.09
201828,Bellavista,2018,28,396064.2,47000,0,33345.8,476410,6654.67,0,47322,530386.67,6560.5,78220.24
201829,Bellavista,2018,29,414200.8,50579,0,35920.2,500700,7824.13,0,47367,555891.13,6965.252,81130.84
201830,Bellavista,2018,30,433172.8,54822.9,0,36799.3,524795,9063.52,0,51501,585359.52,7396.308,84663.64
201831,Bellavista,2018,31,452521.9,58673.7,0,38634.4,549830,9585.56,0,52139,611554.56,7747.251,86747.56
201832,Bellavista,2018,32,468207.5,60051.6,0,40400.9,568660,10382.49,0,52139,631181.49,8035.164,86864.02
201833,Bellavista,2018,33,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201834,Bellavista,2018,34,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201835,Bellavista,2018,35,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201836,Bellavista,2018,36,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201837,Bellavista,2018,37,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201838,Bellavista,2018,38,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201839,Bellavista,2018,39,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
201840,Bellavista,2018,40,471801.619,60051.613,0,40521.29,572374.522,10382.49,0,53786,636543.012,8117.091,86864.02
20188,José María Morelos,2018,8,0,0,0,0,0,143.195,0,0,143.195,0,0
20189,José María Morelos,2018,9,0,0,0,0,0,286.39,0,0,286.39,0,0
201810,José María Morelos,2018,10,0,0,0,0,0,8821.25,0,0,8821.25,0,0
201811,José María Morelos,2018,11,0,0,0,0,0,8821.25,0,0,8821.25,0,0
201812,José María Morelos,2018,12,16156.62,11980.12,0,0,28136.74,11512.03,0,0,39648.77,502.315,0
201813,José María Morelos,2018,13,27412.83,28346.96,0,0,55759.79,12263.13,0,0,68022.92,836.758,0
201814,José María Morelos,2018,14,45509.08,39825.13,0,0,85334.21,15157.85,0,0,100492.06,1211.182,0
201815,José María Morelos,2018,15,57881.12,61960.94,0,0,119842.06,4708.42,0,1322,125872.48,1736.719,0
201816,José María Morelos,2018,16,71248.71,76399.28,0,0,147647.99,5991.12,0,1906.5,155545.61,2192.745,0
201817,José María Morelos,2018,17,85057.4,90632.64,0,0,175690.04,8067.87,0,1966.5,185724.41,2591.755,0
201818,José María Morelos,2018,18,98056.84,103597.28,0,0,201654.12,10098.37,0,2993.75,214746.24,2999.211,0
201819,José María Morelos,2018,19,111860.23,115608.52,0,0,227468.75,11330.67,0,3003.75,241803.17,3380.262,0
201820,José María Morelos,2018,20,126971.68,127367.08,0,0,254338.76,14098.97,0,3378.75,271816.48,3815.648,0
201821,José María Morelos,2018,21,141711.09,140546.43,0,0,282257.52,15882.82,0,3378.75,301519.09,1306.675,0
201822,José María Morelos,2018,22,155989.91,154326.76,0,0,310316.67,18132.87,0,3378.75,331828.29,4699.672,0
201823,José María Morelos,2018,23,170650.56,168678.56,0,0,339329.12,19225.67,0,3432.75,361987.54,5120.699,0
201824,José María Morelos,2018,24,184630.5,181309.26,0,0,365939.76,21630.93,0,3529.75,391100.44,5550.281,0
201825,José María Morelos,2018,25,199049.03,193527.81,0,0,392576.84,22312.18,0,3529.75,418418.77,5965.445,0
201826,José María Morelos,2018,26,211611.86,208851.36,0,0,420463.22,23398.68,0,3729.25,447591.15,6411.823,0
201827,José María Morelos,2018,27,223830.52,224471.29,0,0,448301.81,24507.73,0,3769.25,476578.79,6858.39,0
201828,José María Morelos,2018,28,237342.73,237068.62,0,0,474411.35,25499.38,0,3935.75,503846.48,7290.287,0
201829,José María Morelos,2018,29,249374.61,251496.54,0,0,500871.15,27067.48,0,4169.75,532108.38,7737.005,0
201830,José María Morelos,2018,30,261334.38,266742.18,0,0,528076.56,28778.18,0,4463.25,561317.99,8219.157,0
201831,José María Morelos,2018,31,273430.16,283070.76,0,0,556500.92,30914.48,0,4565.25,591980.65,8749.718,0
201832,José María Morelos,2018,32,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201833,José María Morelos,2018,33,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201834,José María Morelos,2018,34,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201835,José María Morelos,2018,35,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201836,José María Morelos,2018,36,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201837,José María Morelos,2018,37,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201838,José María Morelos,2018,38,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201839,José María Morelos,2018,39,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
201840,José María Morelos,2018,40,280099.54,290642.17,0,0,570741.71,32817.18,0,5660.35,609219.24,9135.842,0
20188,Melchor Ocampo,2018,8,0,0,0,0,0,32812.01,0,0,32812.01,244.25,0
20189,Melchor Ocampo,2018,9,0,0,0,0,0,32812.01,0,0,32812.01,244.25,0
201810,Melchor Ocampo,2018,10,3746.12,19057.28,0,0,22803.4,32812.01,0,0,55615.41,410.898,0
201811,Melchor Ocampo,2018,11,3746.12,19057.28,0,0,22803.4,32812.01,0,0,55615.41,410.898,0
201812,Melchor Ocampo,2018,12,68961.23,17845.05,0,0,86806.28,32204.81,0,0,119011.09,878.995,0
201813,Melchor Ocampo,2018,13,102616.63,31928.47,0,0,134545.1,32204.81,0,0,166749.91,1195.404,0
201814,Melchor Ocampo,2018,14,133665.7,48641.54,0,0,182307.24,32204.81,0,0,214512.05,1450.295,0
201815,Melchor Ocampo,2018,15,233857.57,97072.11,0,0,330929.68,26619.947,0,0,357549.627,2583.512,0
201816,Melchor Ocampo,2018,16,265497.93,111803.03,0,0,377300.96,26619.947,0,0,403920.907,3029.087,0
201817,Melchor Ocampo,2018,17,296026.28,125261.56,0,0,421287.84,26619.947,0,0,447907.787,3427.51,0
201818,Melchor Ocampo,2018,18,327616.84,139233.64,0,0,466850.48,26619.947,0,0,493470.427,3874.469,0
201819,Melchor Ocampo,2018,19,356552.1,154919.45,0,0,511471.55,26619.947,0,0,538091.497,4340.307,0
201820,Melchor Ocampo,2018,20,384561.75,168809.85,0,0,553371.6,26619.947,0,0,579991.547,4801.228,0
201821,Melchor Ocampo,2018,21,412242.93,182332.51,0,0,594575.44,26619.947,0,0,621195.387,5251.201,0
201822,Melchor Ocampo,2018,22,390692.97,249131.41,0,0,639824.38,26619.947,0,0,666444.327,5774.688,0
201823,Melchor Ocampo,2018,23,470479.14,213250.43,0,0,683729.57,26619.947,0,0,710349.517,6255.945,0
201824,Melchor Ocampo,2018,24,497171.23,227061.19,0,0,724232.42,26619.947,0,0,750852.367,6715.525,0
201825,Melchor Ocampo,2018,25,524457.07,242519.99,0,0,766977.06,26619.947,0,0,793597.007,7203.372,0
201826,Melchor Ocampo,2018,26,553833.62,258095.49,0,0,811929.11,26619.947,0,0,838549.057,7704.64,0
201827,Melchor Ocampo,2018,27,580445.36,276575.71,0,0,857021.07,26619.947,0,0,883641.017,8191,0
201828,Melchor Ocampo,2018,28,608167.08,292272.88,0,0,900439.96,26619.947,0,0,927059.907,8662.483,0
201829,Melchor Ocampo,2018,29,636082,306182.56,0,0,942264.56,26619.947,0,0,968884.507,9157.377,0
201830,Melchor Ocampo,2018,30,661000.16,320840.05,0,0,981840.21,26619.947,0,0,1008460.157,9598.419,0
201831,Melchor Ocampo,2018,31,688955.54,336506.63,0,0,1025462.17,26619.947,0,0,1052082.117,10112.93,0
201832,Melchor Ocampo,2018,32,712149.03,349089.41,0,0,1061238.44,26619.947,0,0,1087858.387,10533.053,0
201833,Melchor Ocampo,2018,33,729868.46,357419.25,0,0,1087287.71,26619.947,0,0,1113907.657,10840.381,0
201834,Melchor Ocampo,2018,34,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201835,Melchor Ocampo,2018,35,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201836,Melchor Ocampo,2018,36,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201837,Melchor Ocampo,2018,37,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201838,Melchor Ocampo,2018,38,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201839,Melchor Ocampo,2018,39,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201840,Melchor Ocampo,2018,40,738593.45,360472.07,0,0,1099065.52,26619.947,0,0,1125685.467,11031.6,0
201812,San Francisco Ameca,2018,12,70351.38,3696.8,0,0,74048.18,0,0,0,74048.18,881.006,0
201813,San Francisco Ameca,2018,13,112944,8229,0,0,121173,0,0,0,121173,1381.404,0
201814,San Francisco Ameca,2018,14,151844,15313,0,0,167157,0,0,0,167157,1838.794,0
201815,San Francisco Ameca,2018,15,208453,27059,0,0,235512,1065,0,0,236577,2974.909,0
201816,San Francisco Ameca,2018,16,252952,34728,0,0,287680,1065,0,0,288745,3590.514,0
201817,San Francisco Ameca,2018,17,297122,43018,0,0,340140,1065,0,0,341205,4182.985,0
201818,San Francisco Ameca,2018,18,342037,49736,0,0,391773,5860.3,0,0,397633.3,4849.557,0
201819,San Francisco Ameca,2018,19,383312,57532,0,0,440844,8255.65,0,0,449099.65,5400.726,0
201820,San Francisco Ameca,2018,20,424257,64815,0,0,489072,11297.2,0,0,500369.2,5944.728,0
201821,San Francisco Ameca,2018,21,466873,72705,0,0,539578,13413.5,0,0,552991.5,6527.908,0
201822,San Francisco Ameca,2018,22,510963,79746,0,0,590709,16080.2,0,0,606789.2,7092.079,0
201823,San Francisco Ameca,2018,23,554378,86550,0,0,640928,19380.2,0,0,660308.2,7689.86,0
201824,San Francisco Ameca,2018,24,597174,93735,0,0,690909,22065.2,0,0,712974.2,8311.753,0
201825,San Francisco Ameca,2018,25,639190,101512,0,0,740702,23807.45,0,0,764509.45,8906.79,0
201826,San Francisco Ameca,2018,26,680539,108986,0,0,789525,23807.45,0,0,813332.45,9481.234,0
201827,San Francisco Ameca,2018,27,718657,116347,0,0,835004,26548.35,0,0,861552.35,10049.215,0
201828,San Francisco Ameca,2018,28,759605,123220,0,0,882825,27691.35,0,0,910516.35,10616.168,0
201829,San Francisco Ameca,2018,29,797212,130001,0,0,927213,28470,0,0,955683,11184.413,0
201830,San Francisco Ameca,2018,30,836545,135769,0,0,972314,29220,0,0,1001534,11791.925,0
201831,San Francisco Ameca,2018,31,876715,141813,0,0,1018528,29790,0,0,1048318,12411.234,0
201832,San Francisco Ameca,2018,32,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201833,San Francisco Ameca,2018,33,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201834,San Francisco Ameca,2018,34,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201835,San Francisco Ameca,2018,35,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201836,San Francisco Ameca,2018,36,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201837,San Francisco Ameca,2018,37,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201838,San Francisco Ameca,2018,38,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201839,San Francisco Ameca,2018,39,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201840,San Francisco Ameca,2018,40,922891.91,145043.09,0,0,1067935,29790,0,0,1097725,12996.172,0
201812,Tala,2018,12,69708.06,4679.82,0,0,74387.88,420.5,0,0,74808.38,755.473,561.53
201813,Tala,2018,13,145530.45,10281.57,0,0,155812.02,652.5,0,1340.5,157805.02,1670.187,1325.49
201814,Tala,2018,14,458350.05,31161.89,0,0,489511.94,4016.5,0,3386,496914.44,5603.856,8864.39
201815,Tala,2018,15,227974.85,16804.51,0,0,244779.36,2480.75,0,1167,248427.11,2584.927,5705.54
201816,Tala,2018,16,536889.13,38712.93,0,0,575602.06,8950.65,0,3699.75,588252.46,6689.733,10329.39
201817,Tala,2018,17,612631.48,46194.44,0,0,658825.92,10213.15,0,4201.25,673240.32,7685.646,14531.32
201818,Tala,2018,18,683888.4,52588.79,0,0,736477.19,11530.15,0,6580.25,754587.59,8557.107,19369.15
201819,Tala,2018,19,758228.8,58503.53,0,0,816732.33,13599.4,0,7236.25,837567.98,9530.164,22077.2
201820,Tala,2018,20,821091.07,64884.27,0,0,885975.34,16771.9,0,7850.25,910597.49,10415.945,25243.54
201821,Tala,2018,21,897345.85,71005.66,0,0,968351.51,18790.9,0,8697.25,995839.66,11378.444,32967.33
201822,Tala,2018,22,974948.91,75511.57,0,0,1050460.48,20958.1,0,10628.75,1082047.33,12373.364,40588.59
201823,Tala,2018,23,1051196.41,81810.67,0,0,1133007.08,25334.85,0,12549.75,1170891.68,13449.24,48138.26
201824,Tala,2018,24,1124108.21,88421.32,0,0,1212529.53,28689.6,0,13667.25,1254886.38,14520.861,50446.46
201825,Tala,2018,25,1197165.06,94372.76,0,0,1291537.82,33097.85,0,21945.5,1346581.17,15689.102,56478.77
201826,Tala,2018,26,1267174.92,101613.76,0,0,1368788.68,37332.6,0,25076.25,1431197.53,16782.325,62140
201827,Tala,2018,27,1341299.66,108271.37,0,0,1449571.03,39296.6,0,26251,1515118.63,17926.278,65455.6
201828,Tala,2018,28,1412297.67,114776.1,0,0,1527073.77,40005.1,0,30848,1597926.87,19065.262,69884.31
201829,Tala,2018,29,1472337.65,119429.27,0,0,1591766.92,41467.35,0,31712,1664946.27,20034.649,69884.31
201830,Tala,2018,30,1530729.03,122218.29,0,0,1652947.32,44023.15,0,35739.75,1732710.22,21181.471,69884.31
201831,Tala,2018,31,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201832,Tala,2018,32,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201833,Tala,2018,33,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201834,Tala,2018,34,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201835,Tala,2018,35,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201836,Tala,2018,36,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201837,Tala,2018,37,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201838,Tala,2018,38,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201839,Tala,2018,39,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201840,Tala,2018,40,1548324.47,122759.05,0,0,1671083.52,45399.85,0,39711.75,1756195.12,21939.83,69884.31
201812,Tamazula,2018,12,26949.2,46348.05,0,0,73297.25,0,0,0,73297.25,738.378,0
201813,Tamazula,2018,13,56923.17,69129.37,0,0,126052.54,0,0,0,126052.54,1291.716,0
201814,Tamazula,2018,14,88129.75,91916.22,0,0,180045.97,0,0,0,180045.97,1961.235,0
201815,Tamazula,2018,15,157191.714,152741.246,0,0,309932.96,23628.96,0,0,333561.92,3149.11,0
201816,Tamazula,2018,16,187392.837,173513.343,0,0,360906.18,23628.96,0,0,384535.14,3665.36,0
201817,Tamazula,2018,17,217269.529,198082.641,0,0,415352.17,24984.36,0,0,440336.53,4180.71,0
201818,Tamazula,2018,18,217269.529,198082.641,0,0,415352.17,24984.36,0,0,440336.53,5592.778,0
201819,Tamazula,2018,19,280078.388,238764.192,0,0,518842.58,24984.36,0,0,543826.94,5211.91,0
201820,Tamazula,2018,20,311763.197,262359.333,0,0,574122.53,26934,0,0,601056.53,5725.26,0
201821,Tamazula,2018,21,332107.314,281091.926,0,0,613199.24,26934,0,0,640133.24,6237.31,0
201822,Tamazula,2018,22,363178.514,301890.776,0,0,665069.29,26934,0,0,692003.29,6754.76,0
201823,Tamazula,2018,23,395372.484,321651.886,0,0,717024.37,26934,0,0,743958.37,7269.11,0
201824,Tamazula,2018,24,429623.564,343705.19,0,0,773328.754,26934,0,0,800262.754,7786.46,0
201825,Tamazula,2018,25,461919.874,366221.79,0,0,828141.664,26934,0,0,855075.664,8301.82,0
201826,Tamazula,2018,26,494264.244,388731.86,0,0,882996.104,26934,0,0,909930.104,8809.67,0
201827,Tamazula,2018,27,521144.214,407672.89,0,0,928817.104,26934,0,0,955751.104,9315.02,0
201828,Tamazula,2018,28,553052.374,430162.6,0,0,983214.974,26934,0,0,1010148.974,9823.07,0
